filenames,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,labels
image_2067.png,-0.26834732,-0.1532299,-0.104691535,0.30190328,0.35577452,-0.107608795,-0.25719574,0.12058727,0.1972332,0.12159442,-0.07158899,0.4789079,-0.2290955,0.379316,0.54669225,-0.47454628,0.14824237,0.39632928,0.18781054,-0.4454002,-0.6799532,0.22655812,0.49328497,0.15195735,0.35074764,-0.12613158,0.5503726,0.099891126,-0.39526463,-0.18194705,0.059391197,-0.26064518,0
image_2066.png,0.16954105,0.24614201,-0.49882692,0.37563464,-0.057431553,0.043229677,0.13432516,0.012944382,0.16184665,-0.024645396,-0.27546918,0.37140235,0.05435863,0.021577103,0.24436082,-0.28894943,0.22103032,0.08308715,0.24336912,-0.17635861,-0.3026257,-0.028776865,0.37812418,0.22634257,0.22489563,-0.088588014,0.5898906,0.0803224,0.1388763,-0.58397996,0.1274749,0.10422242,0
image_2071.png,0.11000075,0.07712403,-0.2559754,0.26440048,-0.16554946,0.030244187,-0.20157583,0.11110696,0.08231237,0.058057655,-0.19031723,0.11688743,0.006459483,0.043633033,0.15250556,-0.36645493,0.23302324,0.22772047,0.23429322,-0.24571316,-0.20123796,-0.043745875,0.37596312,0.37051478,-0.07018102,-0.08432576,0.53710115,0.2386493,-0.114750326,-0.2463862,0.35156217,0.15479735,0
image_2075.png,0.099421725,0.09345477,-0.258146,0.47446287,-0.056619365,-0.054852735,-0.22799553,0.22222295,0.15739186,-0.03324294,-0.28711358,0.21300809,-0.10216205,0.13326287,0.21835844,-0.48533925,0.3362573,0.34553066,0.26585427,-0.35583943,-0.17885385,0.051392704,0.3764574,0.33454913,-0.04346736,-0.20070836,0.6624328,0.19345856,-0.17862566,-0.099329956,0.23864454,0.14498699,0
image_2074.png,0.1530829,0.23979668,-0.39927855,0.47937143,-0.08127272,-0.037538465,0.039793175,0.20950444,0.2021722,-0.097499184,-0.37864527,0.32589298,-0.019345762,0.08788926,0.19956169,-0.28236562,0.30414075,0.1943763,0.287013,-0.3152255,-0.3279013,-0.0565718,0.37126037,0.29445133,0.22466302,-0.13433398,0.6956601,0.07237153,-0.049414944,-0.42133182,0.14629173,0.0791108,0
image_2077.png,-0.09134901,0.023818437,-0.25313047,0.2767096,0.045435637,-0.13438524,-0.44223765,-0.039301317,0.05102439,0.23387021,0.009114217,0.37494186,-0.10416776,0.010712406,0.53136265,-0.5474642,0.13545354,0.31981567,0.10475583,-0.3135058,-0.38526684,0.11380551,0.39949358,0.35165972,0.0077500185,-0.23099606,0.43776014,0.3662693,-0.27006003,-0.20764813,0.13197704,0.111473516,0
image_2079.png,0.08093068,0.13302714,-0.36556616,0.27944973,-0.18956375,-0.05958075,-0.17886877,0.1930422,0.06042908,-0.13641135,-0.3659301,0.12551534,-0.09789503,0.14603898,0.22548002,-0.4861714,0.36297625,0.21963564,0.15794048,-0.18305552,-0.087970234,-0.0376209,0.3574005,0.31888142,-0.11422868,-0.1314936,0.7483487,0.14511403,-0.041515302,-0.16920011,0.42378426,0.20559163,0
image_2080.png,0.18046154,0.093365096,-0.22125982,0.340504,-0.24557906,-0.01149776,-0.24087965,0.1302334,0.028238084,-0.1811857,-0.24003288,0.039773952,-0.07026923,0.1241445,0.07262903,-0.44165012,0.3252241,0.16477095,0.2593569,-0.27299926,0.14392859,-0.044635363,0.27159256,0.30598187,-0.30450436,-0.15922321,0.6413588,0.211529,-0.070911326,-0.031977728,0.33769476,0.27415958,0
image_2083.png,-0.27376813,-0.14624166,-0.2758669,0.35169742,0.26892582,-0.118746795,-0.23611017,0.10287198,0.034753345,0.14945859,-0.086900145,0.32579675,-0.23129551,0.24351148,0.52426946,-0.505986,0.13539119,0.3255395,0.109484,-0.44458932,-0.6000532,0.46208572,0.43093786,0.20593832,0.21555732,-0.106176436,0.642511,0.2440142,-0.29993144,-0.159095,0.13255212,-0.0801945,0
image_2084.png,0.10990616,-0.042614155,-0.2963666,0.62060684,0.14027031,-0.056540485,-0.24466188,0.14799243,0.30031022,0.10836701,-0.6225338,0.5167996,-0.02794619,0.08371283,0.3591661,-0.46227902,0.1583655,0.3480604,-0.18215977,-0.5130684,-0.5540705,0.6119968,0.21628985,0.62160134,0.27969941,-0.22181986,0.72022456,0.14187577,-0.16332129,-0.30926788,0.19183928,0.028335009,0
image_2085.png,0.019956417,0.18022211,-0.22603783,0.35876343,-0.28040352,-0.12818046,-0.24738023,0.19374484,-0.05394991,-0.13864397,-0.094279766,0.25835612,-0.2848273,0.1250316,0.22562857,-0.3178554,0.23179984,0.14298296,0.4226357,-0.3689955,-0.10107228,-0.062649585,0.42438436,0.20934393,-0.045844104,-0.15435775,0.606682,0.28578585,-0.17838016,-0.16898106,0.2615249,0.2200218,0
image_2087.png,0.35852408,0.26853967,-0.51983535,0.4427777,-0.3252054,0.005019705,-0.0035003338,0.03630651,0.16760327,-0.22732812,-0.543281,0.16586936,0.21521048,0.042759914,0.12021444,-0.45296118,0.43783772,0.053171262,-0.005204969,-0.016700748,-0.03267984,0.012965332,0.30077872,0.3235612,-0.122712575,0.050470814,0.78205305,-0.048368465,0.32434693,-0.3471489,0.26069722,0.20254709,0
image_2088.png,0.19807486,0.17684853,-0.3750791,0.356027,-0.22087431,0.063867554,-0.05723878,0.13370848,0.16232936,-0.14174773,-0.5449591,0.09461894,0.15461269,0.04565462,0.17390858,-0.38783532,0.33402896,0.21799742,0.14440525,-0.17341907,0.019936474,-0.115984485,0.251123,0.44320735,-0.063122,-0.094717145,0.6550842,0.018352935,0.05261915,-0.14044985,0.44859803,0.065411754,0
image_2089.png,0.058851637,0.11201565,-0.32927078,0.121116094,-0.23627391,-0.034462955,-0.4453596,-0.059180196,0.08722425,0.006485748,-0.39583856,0.43460232,0.0586563,0.17117324,0.5829491,-0.6749472,0.3013842,0.33274278,0.021064643,-0.18115988,-0.22849113,-0.12682156,0.35438198,0.56862843,-0.060544305,-0.11905225,0.6210441,0.13912031,-0.012986029,-0.4688242,0.44114348,0.0048763817,0
image_2092.png,-0.046653774,0.06385979,-0.23442422,0.01384193,-0.15926923,-0.09489818,-0.40330034,-0.11959666,-0.05396801,0.07281524,0.026657972,0.324676,-0.19745758,0.0038868084,0.40263435,-0.41164234,0.1222241,0.23291571,0.23277652,-0.24351896,-0.13757952,-0.17620069,0.39024007,0.30290315,-0.086999506,-0.17182314,0.3757065,0.2998274,-0.17145425,-0.15352407,0.29949892,0.039446957,0
image_2093.png,0.25753465,0.1977713,-0.40555322,0.32428667,-0.23411801,-0.04483997,-0.20190264,-0.04763562,0.07765326,-0.15859722,-0.281748,0.16987023,0.04801994,0.034417517,0.1800863,-0.5019831,0.3921607,0.08679952,0.023801329,-0.14769062,0.028689638,-0.0016895817,0.266189,0.29233235,-0.25089812,-0.11555932,0.6835346,0.13286859,0.10097165,-0.19087392,0.22517714,0.24480546,0
image_2095.png,0.22071715,0.23425913,-0.45885634,0.1822552,-0.19027326,-0.14617969,-0.019805966,0.04501888,0.13284385,-0.14966929,-0.41614503,0.2675113,-0.08186392,0.047868107,0.20803243,-0.4080525,0.3869523,0.23173495,0.14940788,-0.20985785,-0.322501,-0.03735058,0.2901578,0.4140621,0.10590685,0.0026144823,0.7619438,0.10807983,0.11092972,-0.54680675,0.104755536,0.010245856,0
image_2097.png,-0.20325883,0.06019181,-0.086378485,0.45128527,0.23082505,-0.19683877,-0.05619837,0.27539486,0.1453453,0.0071501075,-0.113426164,0.46943212,-0.27351826,0.2454597,0.4852925,-0.24592386,0.16260965,0.43030962,0.48906168,-0.49938112,-0.70852566,0.053447243,0.5793878,0.10014293,0.4866214,0.064451315,0.525123,0.048551027,-0.43709248,-0.19249211,-0.12181317,-0.29504576,0
image_2099.png,0.24580826,0.092412904,-0.4887158,0.5127609,-0.25596446,0.15605927,-0.07878397,0.14151384,0.13652392,-0.08984149,-0.5859798,-0.09219416,0.32191452,0.024761299,0.059486303,-0.47607777,0.3757197,0.1515158,0.047974344,-0.2287311,0.06614689,0.14715376,0.21989445,0.45425755,-0.25959533,-0.12579769,0.7874104,0.122142345,0.1340848,-0.090243965,0.5331844,0.2178615,0
image_2101.png,0.0024330684,0.15694024,-0.17321569,0.6596725,0.08731704,-0.3161104,-0.099698134,0.52357644,0.14674746,-0.031977613,-0.46737456,0.52319425,-0.29389894,0.08044263,0.32923952,-0.037957076,0.13833542,0.48946467,0.3776102,-0.583872,-0.6123855,0.12559691,0.30652508,0.34994364,0.45378307,-0.15568149,0.6142267,0.106160395,-0.41983956,-0.2663918,-0.14714703,-0.069651484,0
image_2104.png,0.10660166,0.067009665,-0.29408586,0.27491617,-0.08768021,-0.09667671,-0.280014,0.049687378,0.044478063,-0.0281006,-0.07894305,0.150554,-0.17157237,0.07805451,0.19327223,-0.48239368,0.28736094,0.24613136,0.29168925,-0.36937863,-0.072945535,0.01964954,0.3041073,0.33200008,-0.18817122,-0.28766742,0.6497934,0.37292504,-0.17492203,-0.167668,0.20519738,0.22433963,0
image_2106.png,0.059936196,0.1390066,-0.5209385,0.18052088,0.03453687,-0.07649422,-0.14799194,-0.16679147,0.07755492,0.030010095,0.0021865242,0.3016169,-0.08008477,0.04930278,0.39052302,-0.60875547,0.31077376,0.25821626,0.24202248,-0.12870325,-0.091743685,-0.03830104,0.40214708,0.17841567,-0.11353638,-0.27434215,0.55569166,0.24513634,0.039428215,-0.27589557,0.14086111,0.14703566,0
image_2108.png,0.18932752,0.21853119,-0.4983796,0.3647271,-0.043043632,0.008472274,0.1326071,-0.05188932,0.19651675,-0.085691944,-0.34659597,0.20702372,0.19360681,0.023713881,0.21058916,-0.39679945,0.2916429,0.11169677,0.13755907,-0.09394055,-0.10706253,0.11993853,0.3344828,0.22972633,0.0713227,-0.068747915,0.6124624,0.060356013,0.26071644,-0.34254885,0.15701452,0.066841125,0
image_2109.png,-0.00136362,-0.032203153,0.025248328,0.0873601,-0.082116805,0.01712565,-0.29037464,0.0074839555,0.049457587,-0.007897642,-0.10338921,0.24703859,-0.14896496,0.11819872,0.25773442,-0.28045973,0.063260406,0.29938444,0.34168947,-0.3551826,-0.067571364,-0.1792879,0.30773905,0.34142926,0.003640279,-0.08606993,0.29779482,0.16234319,-0.24924834,-0.01848845,0.28410208,-0.13762395,0
image_2072.png,0.38660645,0.33283663,-0.31056234,0.6044536,-0.22827253,-0.13699086,-0.06709386,0.15195267,0.287715,-0.24866582,-0.53301316,0.3313701,0.0027643875,-0.05939653,-0.021128094,-0.14956602,0.32835117,0.05944989,0.16138558,-0.45173872,-0.08103136,0.026469309,0.22427768,0.45313185,0.10593458,-0.29739812,0.7683871,0.14213513,-0.04021313,-0.20032358,0.14825433,0.17035201,0
image_2073.png,-0.13838245,-0.084920056,-0.049166482,0.71249944,0.24866271,-0.119116664,-0.22387175,0.3063874,0.06580899,0.11421188,0.14634687,0.09372022,-0.110587865,0.16876894,0.24113831,-0.37642732,0.12358632,0.3756983,0.43520436,-0.5459584,-0.30905208,0.37533516,0.3583521,0.00017794663,-0.0024943496,-0.14934507,0.4095234,0.30270988,-0.3851151,0.15316145,-0.23490503,0.0902748,0
image_2076.png,-0.1771762,-0.07131884,-0.19654457,0.5532253,0.3599268,-0.11208151,-0.10622464,0.17011166,0.107458934,0.2431338,-0.056514043,0.51428306,-0.26441687,0.09434198,0.49475324,-0.2872228,-0.010007528,0.49340436,0.34181482,-0.5050289,-0.64911026,0.35964838,0.54740614,0.20753215,0.39333224,-0.074640326,0.4590541,0.18768677,-0.47009987,-0.066955954,0.020171173,-0.11116062,0
image_2078.png,0.028728548,0.12772968,-0.1467228,0.5225368,-0.20888738,-0.05006947,-0.32093817,0.2300819,-0.04098653,-0.12223972,-0.053975966,0.18221988,-0.24693163,0.20137596,0.25459576,-0.4695849,0.31873956,0.23004925,0.4313889,-0.3950545,-0.053687304,0.029552387,0.44015446,0.16516453,-0.20379306,-0.0974883,0.6054215,0.27307332,-0.261377,-0.015648348,0.22219558,0.26262227,0
image_2081.png,-0.30013835,-0.33683524,0.17527284,0.8966581,0.48585296,0.43109545,-0.26024562,0.23177847,0.3027515,0.56184214,-0.01215292,0.5047486,-0.14252156,0.18953334,0.6999654,-0.5625636,-0.18899162,0.7359549,0.5166026,-0.9528529,-0.97333324,0.5545943,0.5953816,0.41053328,0.46878666,0.06965478,0.24135952,0.26836967,-0.87845546,0.008236747,0.16535448,-0.35919547,0
image_2082.png,-0.04773465,0.023940582,-0.111267224,0.3222354,-0.039294224,0.015141014,-0.36963433,0.13790931,0.09008793,0.17212747,-0.055957977,0.33217496,-0.19819006,0.042390592,0.46883774,-0.47836128,0.07448862,0.52610546,0.54246545,-0.5409123,-0.31288186,-0.15454331,0.31489393,0.4328554,0.037819292,-0.24486762,0.3577758,0.38020095,-0.36543125,-0.27321315,0.10167783,-0.050902415,0
image_2086.png,0.23062952,0.3157921,-0.35570404,0.095712215,-0.25302783,-0.1509361,-0.078215785,0.12456078,0.13503192,-0.21554221,-0.4133613,0.40508577,-0.047995925,0.16378038,0.22825947,-0.23961686,0.366805,0.1940895,0.20700406,-0.09825045,-0.22043082,-0.39176932,0.32718864,0.36794075,0.15036395,-0.06631863,0.6703435,-0.025436703,0.06887598,-0.6170122,0.2092969,0.012652714,0
image_2090.png,-0.2033868,-0.09271254,-0.07964094,0.46070176,0.3105878,-0.25846234,-0.20774329,0.37180674,0.15639108,0.12166952,-0.1790941,0.3799283,-0.2036118,0.30865583,0.39237428,-0.283156,0.1887695,0.461104,0.21049272,-0.45257074,-0.7393781,0.30519453,0.486373,0.17876145,0.3852676,-0.056595765,0.59396404,0.10421855,-0.44548342,-0.1467694,-0.04985116,-0.15764792,0
image_2091.png,0.1555258,0.16188052,-0.3609815,0.30563188,-0.08538106,-0.15782297,-0.22843282,0.09828384,0.10723133,-0.07270278,-0.25089836,0.29389578,-0.076503456,0.16032164,0.23694576,-0.5080002,0.3912848,0.24994284,0.07974296,-0.1700268,-0.14685757,0.06884723,0.36153057,0.28887644,-0.088224985,-0.19468497,0.699775,0.1727207,0.0013004,-0.28791952,0.19623911,0.23371191,0
image_2094.png,0.09493468,0.07708787,-0.29825264,0.22277264,-0.19060908,-0.05629314,-0.36668572,0.05469505,0.008319074,0.017911125,-0.1702921,0.19886594,-0.06720823,0.044803467,0.2146703,-0.39952636,0.25212678,0.19277929,0.14302821,-0.2822024,-0.11879736,-0.07349087,0.38919547,0.41111943,-0.16574165,-0.20084889,0.62803084,0.28377065,-0.1863698,-0.1587362,0.44291094,0.23725767,0
image_2096.png,0.00048550376,0.14763024,-0.08675603,0.23029102,-0.18149985,-0.07418071,-0.28443697,0.09186007,0.0039625037,-0.1154636,-0.15625909,0.35159636,-0.09620124,0.15855989,0.37042376,-0.2957242,0.14502166,0.25178263,0.36716154,-0.3233538,-0.07916729,-0.2432168,0.30526543,0.2894316,0.04641905,-0.08340516,0.37868556,0.1134294,-0.14496528,-0.21810111,0.13783523,-0.054788418,0
image_2098.png,0.21552134,0.15874648,-0.43661782,0.48056036,-0.26164633,-0.017025825,-0.10482487,0.09702417,0.10746276,-0.1596345,-0.45668522,0.13627256,0.19550435,0.11192294,0.18174055,-0.45616987,0.36305153,0.049569592,0.009684259,-0.14636815,-0.11557831,0.15588902,0.26551053,0.32748443,-0.09909895,-0.007312512,0.7528052,0.06336211,0.1990703,-0.3335375,0.21953304,0.19923598,0
image_2100.png,-0.16895919,0.05734093,-0.15803297,0.5582136,0.15691216,-0.025592424,-0.22706504,0.1995712,0.0014883901,0.1343385,0.15700415,0.38292298,-0.24498373,0.15216401,0.51919985,-0.42133537,0.09178141,0.44468856,0.61789167,-0.39601865,-0.26164666,-0.0054648947,0.5563028,0.023746835,0.051988345,-0.1529129,0.34205285,0.26003447,-0.3807023,-0.02287157,0.03029023,0.08239615,0
image_2102.png,0.031900365,-0.09085528,-0.29716763,0.5799518,0.16854782,0.03409206,-0.1961084,0.13509814,0.2704333,0.16642964,-0.53091216,0.48614308,-0.03489174,0.11176363,0.39396882,-0.49253735,0.1061861,0.38784975,-0.052144792,-0.50870585,-0.5413007,0.5663114,0.26070827,0.55547005,0.27908432,-0.20930257,0.6394942,0.15330985,-0.16157207,-0.3121169,0.2469821,-0.016909763,0
image_2103.png,-0.13045076,-0.026375264,-0.077922314,0.5083609,0.08083585,0.082847215,-0.2510427,0.07637535,0.10036138,0.16344456,-0.059076868,0.41683796,-0.26573092,0.062273,0.5673702,-0.5250554,0.028343244,0.44068477,0.42279762,-0.5431522,-0.46978498,0.19185807,0.48465228,0.27418265,0.16953267,0.007964795,0.3766132,0.23620689,-0.37605575,-0.062026564,0.120372005,-0.12277786,0
image_2105.png,0.19816756,0.24632834,-0.28254136,0.21569946,-0.25434804,0.00047535266,-0.11964009,0.06649026,0.23040193,-0.13863091,-0.4657829,0.3043631,0.13050629,0.112602234,0.27897853,-0.37386358,0.3353928,0.26630238,0.24698335,-0.22963563,-0.16397454,-0.3540214,0.35891983,0.4949573,0.1327967,-0.07675012,0.623424,0.004712074,-0.023353707,-0.3756829,0.35445312,-0.11100549,0
image_2107.png,0.049574554,0.12929629,-0.18834099,0.2700207,-0.08253546,-0.096036576,-0.19171993,0.17207392,0.110133715,-0.010818711,-0.19640388,0.39485097,-0.08625786,0.2004904,0.3138111,-0.30745816,0.21390744,0.33362398,0.3491047,-0.32749242,-0.33354485,-0.13460103,0.36676663,0.32211232,0.16707866,-0.11792553,0.50968236,0.14940028,-0.1627666,-0.4484995,0.0981606,-0.024700329,0
image_2112.png,0.033119738,0.23335531,-0.14697495,0.21108738,-0.20620961,-0.19585522,-0.20296048,0.25421226,0.07283945,-0.25163186,-0.36230204,0.47545916,-0.18966201,0.26747492,0.38315028,-0.24560367,0.28159112,0.3674575,0.4279665,-0.28575265,-0.22253712,-0.37648275,0.37990132,0.2844498,0.20126437,-0.023571417,0.54664505,-0.053616446,-0.10611718,-0.36380222,0.09356786,-0.17592107,0
image_2116.png,-0.09838395,-0.14060226,0.056221846,0.3386954,0.045009315,0.2349123,-0.14237948,0.036969766,0.010776449,0.05762601,0.00095658517,0.11937984,-0.09003287,0.15250608,0.27801424,-0.30964026,-0.060935646,0.16173446,0.36059675,-0.43631482,-0.06271241,0.11880608,0.21510088,0.13076031,-0.039862316,-0.05736748,0.22304064,0.18651816,-0.21972066,0.03110607,0.21552631,-0.058917332,0
image_2114.png,-0.11460816,0.11732837,-0.07257014,0.57388633,0.13044588,-0.03359279,-0.15078114,0.20680903,0.05124947,0.036633346,0.11341552,0.2702588,-0.0025129335,0.22724634,0.381894,-0.33774203,0.09917324,0.27162194,0.53464353,-0.5566495,-0.14910743,0.034648232,0.35030258,0.09240205,0.13803945,-0.2839059,0.4015243,0.2989227,-0.31699386,-0.15288058,-0.054588474,0.055617582,0
image_2119.png,0.14220764,0.0902828,-0.28198254,0.27181715,-0.12976341,-0.11453782,-0.26599362,0.25448948,0.1560275,-0.019875966,-0.4403551,0.31811184,-0.10255038,0.105765745,0.21674967,-0.366641,0.2583832,0.39492297,0.21763259,-0.35273808,-0.27423596,-0.09903679,0.296714,0.5326748,0.05409238,-0.24184047,0.67372096,0.18378387,-0.14779331,-0.38073558,0.2958803,0.095678926,0
image_2121.png,-0.2745704,-0.105038576,0.16019934,1.0304695,0.5384139,0.13535225,-0.04348164,0.37081325,0.26234025,0.38041252,0.06943872,0.435985,-0.04126809,0.13402314,0.5359954,-0.23974986,-0.12472956,0.57247853,0.5838601,-0.7859546,-0.81929904,0.44283724,0.64669406,0.0656382,0.54737675,0.07181641,0.22586896,0.15864345,-0.78372484,0.16546741,-0.1834445,-0.24293314,0
image_2122.png,0.31022528,0.23932602,-0.52104896,0.3954385,-0.2711347,0.017280681,-0.016892292,0.010416667,0.13466075,-0.18965247,-0.45867202,0.011846153,0.21668884,-0.0024940826,0.062008515,-0.4801441,0.44292772,0.021028955,-0.005241062,-0.06183637,0.08938774,0.0570362,0.26275554,0.32485655,-0.23167339,-0.088919185,0.7817828,0.093604565,0.24666908,-0.20035678,0.3541489,0.29950482,0
image_2124.png,0.09819568,0.28319624,-0.64529955,0.2563794,-0.1598584,0.01973535,0.13900837,-0.15453707,0.10788369,-0.14123529,-0.46307105,0.06162631,0.15784226,-0.03359561,0.36721194,-0.63639593,0.40421522,-0.027894853,0.024273925,0.003618729,0.014632034,0.09640748,0.3074723,0.36572906,-0.016771568,-0.11611612,0.79133093,0.15966524,0.2730648,-0.30766955,0.48304316,0.19135052,0
image_2126.png,0.14648262,0.09873119,-0.3271183,0.17826724,-0.19813673,-0.05804576,-0.24752237,0.016498532,0.07413082,0.10133518,-0.23026477,0.18752146,0.047366787,-0.020536104,0.17353317,-0.31845918,0.21668589,0.09171177,0.06511384,-0.1897057,-0.28523648,-0.012839806,0.33269554,0.44709158,-0.04227383,-0.15086097,0.60148746,0.30673772,-0.051384103,-0.4469575,0.3478091,0.22826295,0
image_2128.png,0.17362252,0.15393318,-0.39044246,0.14447373,-0.23491377,-0.13243735,-0.2564227,0.09430122,0.054115366,0.017031083,-0.30980992,0.14232735,-0.0446518,-0.027786888,0.16509718,-0.3687958,0.32561943,0.14464383,0.024327805,-0.15893586,-0.33750194,-0.038976774,0.36380523,0.46010983,-0.0894267,-0.0664317,0.74443066,0.2741636,-0.049914304,-0.44965735,0.3474636,0.26762447,0
image_2130.png,0.1853779,0.30266127,-0.33971488,0.20065689,-0.19712281,-0.071479626,0.00044063825,0.06433221,0.20804639,-0.20293562,-0.40018398,0.35043916,0.05779966,0.13237008,0.28457755,-0.29180357,0.32439,0.1792581,0.26263955,-0.20790799,-0.28583112,-0.26989758,0.31446967,0.3263989,0.20859006,-0.027353486,0.64147574,0.010311562,0.09606201,-0.5833277,0.07804507,-0.12189744,0
image_2132.png,0.16231671,0.18473072,-0.09369009,0.28406537,-0.33427295,-0.059085093,-0.2510614,0.32525954,0.040737983,-0.19903438,-0.39098218,-0.08379929,0.062264528,0.10654453,-0.024061866,-0.20368212,0.32360765,0.12710334,0.301639,-0.40365303,0.092816174,-0.23263554,0.21436965,0.5288764,-0.13540854,-0.20628174,0.6867749,0.27166533,-0.20295352,-0.13790254,0.4646964,0.2201208,0
image_2135.png,-0.14368863,-0.0013647248,-0.12724909,0.47572246,0.10698313,-0.023393352,-0.24308309,0.16451949,0.025088096,0.13357598,0.10262681,0.3604046,-0.19037202,0.16462803,0.4392794,-0.36905518,0.064969994,0.377995,0.4978913,-0.43758482,-0.3264774,0.015342119,0.533633,0.11851537,0.11235755,-0.12558682,0.39836553,0.24361043,-0.39779973,-0.04892282,0.109214894,0.021302335,0
image_2137.png,0.13260245,0.27510306,-0.39408076,0.057755906,-0.35522652,-0.021768648,-0.15737656,0.08846505,0.013680388,-0.14689796,-0.4512988,0.35940072,0.06236998,0.09327194,0.37493187,-0.30343792,0.25325957,0.21287574,0.1990268,-0.037682682,-0.15448794,-0.42222357,0.31967258,0.44237283,0.060002305,0.057788316,0.5353635,-0.040570185,0.14284238,-0.6242503,0.35406637,0.01147981,0
image_2140.png,0.3391889,0.247349,-0.4075132,0.24302025,-0.33547056,-0.18353532,-0.09458387,0.26672575,0.21584266,-0.19042839,-0.6846907,0.33245453,-0.028599165,0.10099452,0.12347261,-0.29435974,0.4354521,0.29718247,0.13409454,-0.2059119,-0.4758925,-0.1599575,0.31474203,0.54324156,0.1664505,0.063019246,0.8731262,-0.0028114498,0.12565294,-0.7264288,0.14091009,-0.0072084228,0
image_2138.png,0.08910748,0.113740295,-0.25590086,0.22429727,-0.1838475,-0.05644943,-0.17792767,0.06513372,-0.004521175,-0.12676242,-0.07463395,0.15184812,-0.23651457,0.09999963,0.15276074,-0.38500935,0.2625926,0.19381092,0.38667306,-0.2749458,0.021326192,-0.109752804,0.37623742,0.19327834,-0.15878455,-0.15713401,0.5775179,0.24767543,-0.11972512,-0.07495223,0.27719182,0.1711925,0
image_2139.png,0.023744011,-0.097410135,-0.3252098,0.5558763,0.14647296,0.017937627,-0.18675318,0.108158566,0.28057498,0.15392329,-0.5313401,0.48288345,-0.026624303,0.13172609,0.40163478,-0.5263095,0.1301979,0.38691768,-0.02164346,-0.48089513,-0.5560935,0.55596715,0.30589554,0.53578055,0.27984244,-0.19025101,0.6721069,0.15473552,-0.11326563,-0.32972246,0.24833424,-0.05069846,0
image_2145.png,-0.18620428,-0.075270206,-0.11489122,0.52089286,0.3639724,-0.17368655,-0.11658386,0.26092783,0.16898161,0.11495098,-0.12099769,0.33684978,-0.1019101,0.27497363,0.3965722,-0.28707013,0.14282075,0.34224486,0.23692936,-0.48535493,-0.5848864,0.3243117,0.40417993,0.11510327,0.3602241,-0.1758843,0.564994,0.15187858,-0.36973652,-0.12099795,-0.08690186,-0.14264072,0
image_2110.png,0.11759577,0.25581482,-0.33359864,0.2770798,-0.24932069,-0.15625966,-0.07752071,0.03044055,0.06561665,-0.2559159,-0.38407457,0.29688224,-0.035792798,0.122722365,0.30253398,-0.3357131,0.30076328,0.024042191,0.16369888,-0.23715706,-0.07673549,-0.09621312,0.26123846,0.29861364,0.09681155,-0.13999832,0.7212951,0.088442035,0.07302732,-0.3354325,0.20340344,0.037115578,0
image_2111.png,0.22580948,0.19138335,-0.5220201,0.3066449,-0.320439,0.08085463,-0.0046152472,0.109601,0.05733374,-0.13438685,-0.45770738,-0.13750185,0.16562101,-0.050133143,0.037678808,-0.4005336,0.3833771,0.09709204,0.14297964,-0.16325822,0.04289955,-0.045581874,0.24654026,0.4102106,-0.22429244,-0.072174974,0.7717931,0.17469347,0.1113883,-0.18411905,0.4998321,0.23973665,0
image_2113.png,0.22779806,0.2566771,-0.5169706,0.41163796,-0.025322406,0.017722147,0.17184266,-0.06232996,0.22555627,-0.11838996,-0.3394317,0.18891305,0.23183244,0.030808719,0.1961845,-0.40016204,0.34154966,0.109263256,0.1511295,-0.086443655,-0.071398176,0.11068561,0.34599316,0.20271507,0.056546584,-0.06509668,0.6376655,0.039086062,0.26399338,-0.303186,0.12804961,0.060303822,0
image_2115.png,0.09168821,0.10953982,-0.31272596,0.3388499,-0.1612359,-0.07340559,-0.22604042,0.208399,0.117366925,-0.09314433,-0.38586724,0.16018492,-0.06435926,0.1449265,0.22166318,-0.4886974,0.35730702,0.22697383,0.11986957,-0.22837567,-0.15842412,0.009103203,0.3501674,0.36255342,-0.073940374,-0.16341591,0.7430154,0.15119004,-0.08069795,-0.18527573,0.38693357,0.19886844,0
image_2117.png,0.012367678,0.16444255,-0.21925457,0.3702039,-0.02713365,-0.118018694,-0.013212806,0.16897056,0.038396083,-0.074054174,-0.09251999,0.2547175,-0.14768428,0.09735111,0.24591331,-0.24234633,0.17826006,0.23362751,0.41750333,-0.33290333,-0.2216696,-0.020580744,0.32756937,0.13306874,0.1456421,-0.08064587,0.46989438,0.1674299,-0.13095193,-0.2423494,-0.046223976,0.03339551,0
image_2118.png,-0.2415257,0.092870496,-0.026032472,0.7234613,0.16738208,-0.0909892,-0.20781834,0.32278103,-0.053204127,0.06125797,0.29494786,0.29026687,-0.21298018,0.16514623,0.43192753,-0.2811883,0.029177759,0.36005688,0.72194314,-0.5943111,-0.227404,0.03490988,0.53575337,-0.074616194,0.118671514,-0.14905347,0.31553546,0.3003676,-0.5198424,0.12699844,-0.14102238,0.10034254,0
